,customer,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,Effective To Date
4081,GY88677,Oregon,No,Premium,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,1,Agent,Sports Car,Medsize,2011-01-29
4082,XT45580,Oregon,No,Basic,College,Employed,F,Suburban,Single,Corporate Auto,Corporate L3,3,Branch,SUV,Large,2011-02-25
4083,RY23571,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,2,Branch,Four-Door Car,Medsize,2011-01-01
4084,NB82190,Oregon,No,Basic,College,Employed,M,Rural,Single,Personal Auto,Personal L1,2,Branch,Two-Door Car,Medsize,2011-02-09
4085,XG14438,Arizona,Yes,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,SUV,Medsize,2011-01-08
4086,TQ84956,California,Yes,Premium,High School or Below,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L3,1,Agent,Luxury SUV,Medsize,2011-02-08
4087,FV58292,Oregon,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L3,2,Call Center,Four-Door Car,Small,2011-02-06
4088,EF52334,Washington,No,Extended,Bachelor,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L1,3,Agent,Four-Door Car,Medsize,2011-02-07
4089,ZV17267,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Small,2011-01-09
4090,RH71877,Arizona,Yes,Basic,College,Medical Leave,F,Suburban,Single,Personal Auto,Personal L3,1,Web,Two-Door Car,Medsize,2011-02-01
4091,GS23406,California,No,Basic,High School or Below,Employed,F,Rural,Single,Personal Auto,Personal L3,3,Branch,Four-Door Car,Medsize,2011-01-20
4092,VZ66567,California,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L2,1,Branch,SUV,Large,2011-01-27
4093,VP57785,Oregon,Yes,Basic,College,Medical Leave,F,Suburban,Single,Personal Auto,Personal L1,1,Web,Two-Door Car,Medsize,2011-02-01
4094,NS51605,Oregon,Yes,Basic,Master,Disabled,M,Suburban,Divorced,Personal Auto,Personal L2,1,Call Center,Four-Door Car,Small,2011-01-31
4095,QV48556,Arizona,No,Basic,Master,Disabled,F,Suburban,Divorced,Corporate Auto,Corporate L3,1,Agent,Two-Door Car,Medsize,2011-01-05
4096,PR10005,Oregon,No,Basic,Bachelor,Employed,M,Rural,Divorced,Personal Auto,Personal L3,4,Web,Four-Door Car,Medsize,2011-02-01
4097,IF80474,Washington,No,Premium,College,Employed,M,Rural,Married,Personal Auto,Personal L3,2,Call Center,Four-Door Car,Medsize,2011-02-12
4098,NE73773,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,1,Branch,SUV,Small,2011-02-10
4099,WM72573,California,No,Extended,College,Disabled,M,Suburban,Married,Personal Auto,Personal L2,3,Web,SUV,Small,2011-02-20
4100,NX71501,California,No,Basic,Doctor,Employed,F,Rural,Married,Personal Auto,Personal L1,1,Agent,Four-Door Car,Small,2011-01-03
4101,LR79755,California,No,Basic,College,Employed,M,Urban,Divorced,Personal Auto,Personal L3,2,Branch,Four-Door Car,Medsize,2011-01-15
4102,KC26486,Arizona,Yes,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,1,Agent,Luxury SUV,Medsize,2011-02-10
4103,DY22077,Arizona,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Corporate Auto,Corporate L2,1,Agent,Four-Door Car,Medsize,2011-02-18
4104,UV54104,Oregon,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,1,Agent,Four-Door Car,Large,2011-01-15
4105,SG66076,Arizona,No,Extended,Bachelor,Disabled,M,Suburban,Single,Personal Auto,Personal L1,1,Branch,Sports Car,Medsize,2011-01-04
4106,GW52309,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,1,Branch,SUV,Medsize,2011-01-08
4107,DC46965,Nevada,No,Basic,Master,Medical Leave,M,Rural,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-17
4108,JK57654,California,Yes,Extended,Doctor,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,2,Agent,Sports Car,Medsize,2011-01-18
4109,QO62792,Oregon,Yes,Extended,College,Employed,M,Suburban,Single,Personal Auto,Personal L3,2,Agent,Luxury SUV,Small,2011-01-14
4110,XI56955,Washington,Yes,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,1,Call Center,Four-Door Car,Medsize,2011-02-08
4111,NR99710,Arizona,No,Basic,High School or Below,Disabled,F,Suburban,Married,Personal Auto,Personal L2,1,Branch,Two-Door Car,Medsize,2011-01-12
4112,QH90382,Oregon,No,Premium,Master,Employed,F,Rural,Married,Personal Auto,Personal L2,2,Branch,Two-Door Car,Small,2011-01-19
4113,SI30451,Arizona,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L1,1,Agent,Four-Door Car,Medsize,2011-02-27
4114,UM39817,Oregon,Yes,Basic,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L3,2,Call Center,Four-Door Car,Medsize,2011-01-12
4115,YG98004,Oregon,No,Premium,Master,Employed,F,Rural,Married,Corporate Auto,Corporate L3,1,Agent,Four-Door Car,Medsize,2011-02-18
4116,KF80172,Nevada,Yes,Basic,College,Employed,M,Urban,Single,Personal Auto,Personal L3,2,Agent,Four-Door Car,Medsize,2011-02-20
4117,LD95617,California,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Corporate Auto,Corporate L1,3,Agent,Four-Door Car,Large,2011-01-02
4118,YJ24476,Nevada,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Personal Auto,Personal L3,3,Call Center,Four-Door Car,Small,2011-01-07
4119,LM67096,Oregon,No,Basic,Bachelor,Unemployed,F,Rural,Divorced,Corporate Auto,Corporate L2,1,Web,Four-Door Car,Medsize,2011-01-17
4120,FB21121,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Corporate L2,4,Branch,Two-Door Car,Medsize,2011-01-25
4121,LW91009,Washington,No,Basic,College,Disabled,M,Suburban,Divorced,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-16
4122,RD28560,Washington,Yes,Basic,Bachelor,Employed,F,Urban,Married,Corporate Auto,Corporate L2,1,Branch,SUV,Medsize,2011-01-07
4123,DD22139,Washington,No,Basic,College,Unemployed,F,Suburban,Divorced,Corporate Auto,Corporate L3,1,Branch,Two-Door Car,Small,2011-02-14
4124,LN50415,Oregon,No,Extended,Bachelor,Employed,M,Urban,Married,Corporate Auto,Corporate L3,2,Web,SUV,Medsize,2011-02-23
4125,OP62891,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,4,Agent,Two-Door Car,Medsize,2011-01-07
4126,JT47995,Arizona,No,Extended,College,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,1,Web,Luxury SUV,Large,2011-01-01
4127,AG39150,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-04
4128,QJ65440,California,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,1,Agent,Four-Door Car,Medsize,2011-02-04
4129,IJ40048,California,No,Basic,Bachelor,Employed,M,Urban,Single,Corporate Auto,Corporate L2,1,Branch,Four-Door Car,Medsize,2011-01-31
4130,PX86841,Arizona,Yes,Extended,College,Employed,F,Suburban,Married,Special Auto,Special L2,2,Agent,Four-Door Car,Medsize,2011-01-09
4131,ES87355,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,1,Agent,Two-Door Car,Small,2011-01-15
4132,EZ85603,Arizona,No,Premium,College,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,1,Branch,SUV,Medsize,2011-01-06
4133,YJ96611,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special Auto,Special L1,1,Web,Sports Car,Medsize,2011-02-26
4134,UB18338,Oregon,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,Personal L1,1,Branch,SUV,Medsize,2011-02-05
4135,TF67147,Oregon,Yes,Basic,Bachelor,Retired,F,Suburban,Single,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-01-29
4136,FY83287,Washington,No,Basic,Doctor,Employed,M,Rural,Divorced,Personal Auto,Personal L1,2,Agent,Two-Door Car,Large,2011-01-25
4137,JO11457,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,1,Agent,Two-Door Car,Medsize,2011-02-08
4138,BS94221,Arizona,No,Basic,College,Disabled,F,Suburban,Married,Special Auto,Special L2,4,Branch,Two-Door Car,Large,2011-01-11
4139,CB64729,Nevada,No,Premium,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L2,4,Call Center,Four-Door Car,Medsize,2011-02-25
4140,XB32430,California,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L2,4,Branch,Four-Door Car,Medsize,2011-01-23
4141,LN43251,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,1,Web,SUV,Medsize,2011-01-05
4142,BX20227,Oregon,Yes,Extended,College,Employed,F,Suburban,Married,Personal Auto,Personal L3,2,Agent,Four-Door Car,Medsize,2011-01-09
4143,PC12390,Nevada,No,Basic,Master,Employed,M,Rural,Single,Corporate Auto,Corporate L1,1,Call Center,Four-Door Car,Medsize,2011-02-07
4144,XQ44462,Oregon,Yes,Basic,College,Employed,M,Suburban,Single,Corporate Auto,Corporate L2,2,Call Center,Four-Door Car,Small,2011-02-15
4145,GF59560,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L2,1,Call Center,Four-Door Car,Medsize,2011-01-20
4146,FE67098,Nevada,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L3,1,Call Center,SUV,Small,2011-01-24
4147,LO98108,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,2,Branch,Two-Door Car,Large,2011-02-16
4148,SP94430,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-13
4149,SH44158,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Special Auto,Special L3,4,Call Center,Four-Door Car,Large,2011-02-22
4150,WY41435,Nevada,No,Extended,College,Employed,F,Rural,Single,Personal Auto,Personal L3,4,Web,Four-Door Car,Medsize,2011-02-18
4151,MR77933,Arizona,Yes,Premium,Bachelor,Disabled,F,Suburban,Divorced,Personal Auto,Personal L2,1,Agent,Four-Door Car,Medsize,2011-02-16
4152,WJ38827,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L2,1,Agent,Two-Door Car,Small,2011-01-21
4153,TM33419,Washington,No,Extended,College,Employed,F,Rural,Single,Personal Auto,Personal L2,1,Branch,SUV,Medsize,2011-01-20
4154,QF91596,Nevada,No,Basic,Bachelor,Employed,F,Urban,Single,Personal Auto,Personal L3,4,Agent,Four-Door Car,Medsize,2011-01-21
4155,DB16336,Nevada,Yes,Extended,College,Unemployed,F,Suburban,Divorced,Corporate Auto,Corporate L3,2,Agent,Four-Door Car,Medsize,2011-02-19
4156,BX35013,Arizona,No,Basic,Master,Employed,F,Rural,Married,Personal Auto,Personal L3,3,Agent,SUV,Medsize,2011-01-28
4157,JB20891,Arizona,Yes,Extended,High School or Below,Retired,F,Suburban,Divorced,Personal Auto,Personal L1,1,Agent,Four-Door Car,Large,2011-02-19
4158,WE68750,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Corporate Auto,Corporate L2,1,Call Center,Two-Door Car,Medsize,2011-01-24
4159,RN65450,California,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,1,Branch,Four-Door Car,Small,2011-01-30
4160,BW79345,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,2,Call Center,Two-Door Car,Medsize,2011-01-30
4161,OZ64384,Oregon,Yes,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,2,Branch,SUV,Medsize,2011-01-14
4162,KV99077,Nevada,No,Basic,College,Employed,M,Suburban,Divorced,Personal Auto,Personal L1,1,Web,Two-Door Car,Small,2011-02-08
4163,NY24020,Arizona,No,Extended,High School or Below,Employed,M,Urban,Divorced,Personal Auto,Personal L3,2,Web,Two-Door Car,Medsize,2011-02-24
4164,CJ81799,Oregon,Yes,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L2,2,Call Center,Two-Door Car,Small,2011-01-28
4165,QI69873,Washington,No,Extended,Master,Disabled,M,Suburban,Single,Personal Auto,Personal L1,4,Agent,Luxury Car,Small,2011-01-11
4166,VC70716,Arizona,Yes,Extended,High School or Below,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L3,1,Agent,SUV,Medsize,2011-01-31
4167,ZB88708,Nevada,No,Basic,Master,Employed,M,Rural,Married,Personal Auto,Personal L3,3,Call Center,Four-Door Car,Medsize,2011-01-11
4168,XG64081,Arizona,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L3,2,Agent,Two-Door Car,Medsize,2011-01-03
4169,ZZ35218,Oregon,No,Basic,Doctor,Unemployed,M,Urban,Married,Corporate Auto,Corporate L3,4,Agent,Two-Door Car,Medsize,2011-01-28
4170,KA95976,California,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-01-18
4171,TF23305,Arizona,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Personal L3,1,Web,Two-Door Car,Large,2011-01-29
4172,TU72516,Oregon,No,Basic,College,Disabled,F,Suburban,Married,Personal Auto,Personal L1,2,Branch,Four-Door Car,Medsize,2011-02-10
4173,DM16101,Washington,No,Basic,College,Employed,F,Rural,Divorced,Special Auto,Special L2,2,Agent,Four-Door Car,Medsize,2011-02-05
4174,UF93725,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,4,Web,Four-Door Car,Small,2011-01-08
4175,IH62666,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L1,1,Web,Four-Door Car,Small,2011-01-27
4176,FG23952,Oregon,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,1,Agent,SUV,Medsize,2011-02-19
4177,NH85248,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L1,1,Agent,Two-Door Car,Medsize,2011-01-22
4178,XO75323,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,2,Web,SUV,Medsize,2011-02-18
4179,FX78901,Oregon,No,Extended,Bachelor,Employed,F,Rural,Single,Special Auto,Special L3,2,Call Center,Four-Door Car,Medsize,2011-01-21
4180,KG40352,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Personal L2,4,Branch,Four-Door Car,Small,2011-02-18
4181,GX27974,California,No,Basic,College,Unemployed,F,Rural,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-06
4182,ST31207,California,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L1,2,Call Center,Four-Door Car,Small,2011-01-12
4183,VC64410,Arizona,Yes,Basic,High School or Below,Medical Leave,F,Suburban,Divorced,Personal Auto,Personal L2,1,Agent,Four-Door Car,Medsize,2011-02-12
4184,YO49328,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L2,3,Branch,SUV,Medsize,2011-01-06
4185,KP10993,California,Yes,Extended,College,Retired,F,Suburban,Divorced,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-02-16
4186,FR15853,Nevada,Yes,Extended,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,2,Call Center,Two-Door Car,Large,2011-01-07
4187,BR13613,Oregon,Yes,Extended,College,Retired,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-23
4188,MM27192,Oregon,Yes,Basic,Master,Retired,F,Urban,Married,Personal Auto,Personal L2,1,Agent,Two-Door Car,Medsize,2011-01-20
4189,HI36042,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,3,Agent,SUV,Medsize,2011-02-07
4190,GT89774,Arizona,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,4,Agent,Luxury SUV,Medsize,2011-01-13
4191,SB83749,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L1,2,Branch,Four-Door Car,Large,2011-02-28
4192,WE77831,California,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,2,Agent,Four-Door Car,Medsize,2011-01-21
4193,HM21382,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L3,2,Branch,Two-Door Car,Medsize,2011-01-26
4194,ML10022,Nevada,Yes,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,1,Agent,Four-Door Car,Large,2011-01-27
4195,QJ65472,California,No,Premium,High School or Below,Medical Leave,M,Suburban,Single,Personal Auto,Personal L2,1,Agent,Four-Door Car,Small,2011-02-15
4196,TZ71391,Oregon,Yes,Basic,Master,Disabled,M,Suburban,Divorced,Personal Auto,Personal L1,1,Call Center,Four-Door Car,Small,2011-01-31
4197,AS62048,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,4,Web,Four-Door Car,Medsize,2011-01-19
4198,PL14941,Nevada,No,Premium,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L2,2,Branch,Four-Door Car,Small,2011-01-06
4199,LK87874,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,2,Call Center,SUV,Small,2011-01-20
4200,NK53938,Oregon,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Personal L2,4,Call Center,Four-Door Car,Medsize,2011-01-01
4201,VF96109,Oregon,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,2,Branch,SUV,Medsize,2011-01-10
4202,IV32877,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,4,Web,SUV,Medsize,2011-01-08
4203,EE96187,Oregon,No,Extended,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L1,2,Branch,Four-Door Car,Medsize,2011-01-21
4204,FJ31683,Washington,No,Basic,Doctor,Employed,F,Rural,Married,Personal Auto,Personal L2,2,Agent,Four-Door Car,Medsize,2011-01-04
4205,ON90223,Washington,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L3,1,Agent,SUV,Small,2011-02-06
4206,SC70396,Oregon,No,Extended,Bachelor,Employed,M,Rural,Divorced,Personal Auto,Personal L1,1,Web,Two-Door Car,Medsize,2011-01-17
4207,WF44706,Oregon,Yes,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-12
4208,CF15252,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L1,1,Call Center,SUV,Medsize,2011-02-25
4209,DG51590,Arizona,No,Extended,Bachelor,Employed,F,Urban,Single,Personal Auto,Personal L1,2,Agent,Two-Door Car,Medsize,2011-02-10
4210,LE12782,Arizona,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,4,Agent,Four-Door Car,Medsize,2011-01-10
4211,LD98568,California,No,Extended,College,Employed,F,Urban,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-13
4212,WX92363,Washington,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,Personal L3,1,Branch,SUV,Medsize,2011-02-23
4213,KX57885,California,No,Extended,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,2,Call Center,Four-Door Car,Medsize,2011-02-26
4214,XI30683,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,1,Branch,SUV,Medsize,2011-01-11
4215,TM13510,Arizona,No,Basic,Doctor,Employed,M,Suburban,Married,Personal Auto,Personal L2,2,Agent,Four-Door Car,Medsize,2011-02-15
4216,LU95652,Oregon,No,Extended,College,Employed,M,Rural,Married,Personal Auto,Personal L3,4,Web,Four-Door Car,Medsize,2011-01-30
4217,OD45969,California,No,Premium,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L2,1,Branch,Four-Door Car,Large,2011-01-27
4218,MU96709,California,No,Basic,High School or Below,Employed,F,Suburban,Single,Corporate Auto,Corporate L3,3,Call Center,Four-Door Car,Large,2011-01-22
4219,KX55910,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Personal L3,2,Web,Two-Door Car,Small,2011-01-15
4220,KE10223,California,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,3,Branch,SUV,Medsize,2011-01-17
4221,QS29824,Nevada,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,2,Agent,SUV,Medsize,2011-01-30
4222,OF12725,California,No,Extended,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-02-10
4223,WE52840,Arizona,No,Extended,College,Employed,F,Rural,Divorced,Corporate Auto,Corporate L3,1,Call Center,Four-Door Car,Medsize,2011-02-16
4224,OJ65117,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,3,Agent,Four-Door Car,Small,2011-02-04
4225,FC52000,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,Corporate L1,3,Branch,SUV,Medsize,2011-02-17
4226,IN57582,California,No,Extended,College,Medical Leave,F,Suburban,Single,Corporate Auto,Corporate L3,1,Agent,Four-Door Car,Medsize,2011-02-05
4227,UY13430,Oregon,Yes,Basic,High School or Below,Employed,F,Urban,Single,Special Auto,Special L2,1,Agent,SUV,Small,2011-02-03
4228,PD66941,Arizona,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-02
