,coverage,education,employment_status,gender,location_code,marital_status,vehicle_class,vehicle_size
4414,1,1,Employed,1,Suburban,Single,SUV,2
4415,1,2,Employed,1,Suburban,Married,Two-Door Car,2
4416,1,3,Employed,1,Rural,Single,Four-Door Car,3
4417,2,1,Employed,0,Rural,Married,Sports Car,1
4418,3,2,Employed,0,Suburban,Single,Two-Door Car,1
4419,1,1,Retired,1,Suburban,Divorced,SUV,1
4420,2,1,Unemployed,1,Suburban,Single,Two-Door Car,2
4421,1,1,Employed,1,Rural,Married,Sports Car,2
4422,1,2,Employed,1,Suburban,Married,Two-Door Car,2
4423,1,2,Unemployed,1,Suburban,Single,Four-Door Car,1
4424,1,1,Employed,1,Suburban,Married,SUV,2
4425,2,4,Employed,1,Suburban,Divorced,Sports Car,2
4426,1,1,Employed,0,Suburban,Married,Sports Car,2
4427,1,2,Employed,1,Rural,Single,Four-Door Car,3
4428,1,1,Disabled,0,Suburban,Married,SUV,3
4429,2,2,Employed,1,Rural,Married,Four-Door Car,1
4430,2,2,Employed,0,Urban,Single,SUV,2
4431,2,2,Unemployed,1,Suburban,Single,Two-Door Car,2
4432,3,2,Unemployed,0,Rural,Married,Four-Door Car,2
4433,1,4,Employed,0,Suburban,Married,Four-Door Car,2
4434,2,1,Retired,0,Suburban,Married,Four-Door Car,3
4435,1,2,Employed,0,Rural,Married,Two-Door Car,2
4436,2,1,Unemployed,0,Suburban,Single,SUV,2
4437,1,1,Employed,1,Urban,Single,Two-Door Car,2
4438,1,2,Medical Leave,1,Suburban,Married,Sports Car,2
4439,2,1,Employed,0,Urban,Married,SUV,2
4440,1,3,Employed,0,Rural,Married,SUV,1
4441,1,2,Unemployed,1,Suburban,Married,Four-Door Car,2
4442,1,1,Unemployed,1,Suburban,Single,Luxury SUV,3
4443,2,2,Employed,1,Suburban,Married,Luxury SUV,2
4444,1,2,Medical Leave,1,Suburban,Married,Luxury SUV,2
4445,1,1,Employed,1,Suburban,Married,Two-Door Car,2
4446,1,4,Employed,1,Suburban,Married,SUV,3
4447,1,2,Unemployed,1,Rural,Married,Sports Car,2
4448,2,1,Employed,0,Suburban,Divorced,Sports Car,2
4449,2,2,Employed,0,Suburban,Married,Four-Door Car,2
4450,1,1,Unemployed,1,Suburban,Married,Four-Door Car,3
4451,2,4,Unemployed,1,Suburban,Divorced,SUV,2
4452,2,2,Unemployed,1,Suburban,Single,Four-Door Car,1
4453,1,2,Unemployed,0,Suburban,Single,Sports Car,2
4454,3,1,Disabled,0,Suburban,Divorced,Four-Door Car,2
4455,1,1,Unemployed,0,Suburban,Single,SUV,2
4456,2,1,Employed,1,Rural,Single,Four-Door Car,2
4457,1,1,Employed,0,Suburban,Married,Sports Car,3
4458,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
4459,1,2,Employed,0,Rural,Divorced,SUV,2
4460,1,1,Employed,0,Suburban,Married,Two-Door Car,2
4461,2,2,Employed,0,Suburban,Married,Four-Door Car,1
4462,1,2,Unemployed,0,Suburban,Single,Four-Door Car,1
4463,1,1,Employed,1,Urban,Married,Four-Door Car,1
4464,2,2,Employed,0,Suburban,Married,Four-Door Car,1
4465,1,1,Medical Leave,0,Suburban,Divorced,Four-Door Car,2
4466,1,2,Disabled,0,Suburban,Married,Two-Door Car,1
4467,1,1,Employed,1,Urban,Single,Four-Door Car,2
4468,1,1,Unemployed,0,Suburban,Divorced,Four-Door Car,2
4469,1,2,Employed,1,Suburban,Married,Two-Door Car,1
4470,1,2,Unemployed,0,Suburban,Single,Four-Door Car,1
4471,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4472,1,1,Employed,0,Suburban,Married,Four-Door Car,1
4473,1,1,Employed,1,Urban,Married,Two-Door Car,2
4474,2,2,Unemployed,1,Suburban,Married,Four-Door Car,1
4475,3,2,Employed,1,Rural,Single,Four-Door Car,2
4476,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4477,1,2,Unemployed,1,Suburban,Single,Luxury SUV,1
4478,1,2,Employed,0,Suburban,Single,SUV,2
4479,2,1,Unemployed,1,Suburban,Single,Four-Door Car,1
4480,2,1,Employed,1,Suburban,Married,Four-Door Car,2
4481,1,4,Employed,1,Suburban,Married,SUV,3
4482,1,2,Unemployed,1,Suburban,Married,Two-Door Car,3
4483,2,1,Unemployed,0,Suburban,Single,Sports Car,2
4484,1,1,Employed,0,Rural,Married,Four-Door Car,2
4485,2,2,Employed,1,Urban,Married,SUV,2
4486,2,1,Employed,0,Rural,Married,Two-Door Car,2
4487,1,2,Disabled,1,Suburban,Married,Four-Door Car,1
4488,1,2,Employed,1,Suburban,Married,SUV,1
4489,2,2,Employed,1,Suburban,Single,Four-Door Car,2
4490,1,2,Employed,0,Suburban,Married,Sports Car,2
4491,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4492,1,2,Employed,1,Urban,Married,Four-Door Car,1
4493,2,2,Employed,1,Suburban,Single,Four-Door Car,2
4494,1,2,Unemployed,0,Suburban,Single,Four-Door Car,1
4495,1,4,Employed,0,Urban,Married,Four-Door Car,2
4496,3,2,Unemployed,1,Suburban,Married,Four-Door Car,2
4497,1,1,Unemployed,1,Suburban,Single,SUV,2
4498,3,2,Employed,1,Suburban,Single,SUV,2
4499,1,2,Employed,0,Rural,Married,Two-Door Car,1
4500,2,1,Unemployed,1,Suburban,Married,SUV,1
4501,1,2,Unemployed,0,Suburban,Divorced,Two-Door Car,1
4502,1,2,Retired,1,Suburban,Divorced,Four-Door Car,3
4503,1,2,Unemployed,0,Suburban,Single,Sports Car,2
4504,1,2,Employed,0,Rural,Divorced,Four-Door Car,1
4505,1,1,Employed,0,Urban,Married,SUV,2
4506,3,2,Employed,1,Rural,Married,Four-Door Car,2
4507,2,3,Employed,1,Urban,Married,Luxury Car,1
4508,2,2,Retired,0,Suburban,Divorced,Sports Car,2
4509,2,1,Employed,0,Urban,Married,SUV,2
4510,1,2,Employed,0,Urban,Married,Four-Door Car,2
4511,1,2,Medical Leave,1,Rural,Married,Two-Door Car,2
4512,2,2,Retired,1,Suburban,Married,Four-Door Car,2
4513,1,2,Medical Leave,0,Suburban,Single,Four-Door Car,3
4514,1,1,Unemployed,1,Suburban,Single,Four-Door Car,1
4515,2,2,Unemployed,0,Suburban,Single,Two-Door Car,2
4516,1,2,Employed,1,Urban,Divorced,Four-Door Car,2
4517,2,2,Employed,0,Suburban,Married,Four-Door Car,2
4518,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4519,2,1,Employed,0,Suburban,Married,Two-Door Car,3
4520,1,1,Unemployed,1,Suburban,Single,Two-Door Car,2
4521,1,2,Employed,0,Urban,Married,Four-Door Car,1
4522,1,2,Employed,1,Rural,Divorced,Four-Door Car,2
4523,2,2,Employed,1,Suburban,Divorced,SUV,2
4524,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4525,2,2,Employed,0,Urban,Married,Four-Door Car,2
4526,1,2,Employed,0,Suburban,Married,Two-Door Car,2
4527,2,3,Unemployed,0,Suburban,Single,Sports Car,2
4528,2,2,Employed,0,Urban,Married,Two-Door Car,2
4529,2,2,Employed,1,Rural,Married,SUV,2
4530,1,2,Employed,1,Rural,Married,Four-Door Car,2
4531,2,3,Employed,1,Urban,Married,Four-Door Car,2
4532,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4533,1,1,Employed,0,Rural,Married,SUV,2
4534,3,1,Employed,0,Suburban,Single,Four-Door Car,2
4535,2,1,Medical Leave,0,Suburban,Married,Four-Door Car,1
4536,1,2,Unemployed,1,Suburban,Married,SUV,3
4537,1,2,Retired,1,Suburban,Divorced,SUV,2
4538,1,2,Employed,1,Suburban,Single,Four-Door Car,1
4539,1,2,Employed,0,Urban,Married,SUV,2
4540,3,2,Medical Leave,1,Suburban,Married,Two-Door Car,1
4541,1,1,Unemployed,0,Suburban,Single,SUV,2
4542,3,1,Employed,0,Urban,Married,Sports Car,2
4543,1,2,Employed,0,Urban,Married,Four-Door Car,2
4544,1,1,Disabled,0,Suburban,Married,SUV,3
4545,1,2,Employed,1,Suburban,Married,Two-Door Car,1
4546,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4547,1,1,Employed,1,Suburban,Married,SUV,2
4548,1,2,Unemployed,0,Suburban,Married,Two-Door Car,2
4549,1,2,Medical Leave,1,Urban,Married,SUV,1
4550,2,3,Medical Leave,0,Rural,Married,Four-Door Car,2
4551,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4552,2,2,Unemployed,1,Suburban,Single,Four-Door Car,1
4553,1,2,Employed,1,Rural,Married,Two-Door Car,2
4554,1,4,Employed,0,Suburban,Married,Four-Door Car,2
4555,1,2,Employed,1,Suburban,Married,Four-Door Car,3
4556,1,1,Medical Leave,0,Suburban,Married,SUV,2
4557,1,4,Employed,1,Urban,Married,Four-Door Car,2
4558,1,2,Employed,1,Suburban,Married,Two-Door Car,2
4559,2,4,Employed,1,Suburban,Married,Four-Door Car,2
4560,2,2,Employed,0,Urban,Married,Four-Door Car,2
4561,2,2,Employed,0,Suburban,Married,Four-Door Car,1
4562,1,1,Unemployed,1,Suburban,Married,Two-Door Car,2
4563,2,1,Employed,1,Urban,Married,SUV,2
4564,2,2,Unemployed,1,Suburban,Married,Four-Door Car,2
4565,1,1,Employed,0,Suburban,Married,Four-Door Car,2
4566,1,1,Employed,0,Suburban,Single,Four-Door Car,2
4567,1,1,Unemployed,1,Suburban,Single,Luxury Car,1
4568,1,2,Unemployed,0,Suburban,Single,Four-Door Car,3
4569,1,1,Employed,1,Rural,Married,Two-Door Car,2
4570,1,2,Employed,0,Rural,Married,Two-Door Car,2
4571,1,2,Employed,0,Suburban,Divorced,SUV,2
4572,1,2,Unemployed,0,Suburban,Single,SUV,1
4573,2,2,Employed,0,Suburban,Married,Two-Door Car,2
4574,3,3,Employed,1,Rural,Married,Sports Car,2
4575,1,1,Employed,0,Suburban,Married,Four-Door Car,2
4576,1,1,Unemployed,0,Suburban,Married,SUV,1
4577,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4578,2,1,Unemployed,1,Suburban,Single,Four-Door Car,2
4579,2,1,Employed,0,Suburban,Divorced,SUV,2
4580,1,1,Employed,0,Urban,Single,SUV,1
4581,1,2,Employed,0,Suburban,Married,Four-Door Car,1
4582,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4583,2,1,Unemployed,1,Suburban,Single,Sports Car,2
4584,2,3,Employed,0,Rural,Married,SUV,1
4585,1,3,Employed,1,Urban,Married,Two-Door Car,3
4586,1,1,Unemployed,0,Suburban,Single,Two-Door Car,2
4587,1,3,Retired,0,Urban,Married,Two-Door Car,2
4588,1,1,Employed,1,Suburban,Single,SUV,2
4589,1,1,Medical Leave,0,Suburban,Divorced,Four-Door Car,2
4590,2,2,Employed,0,Suburban,Married,Four-Door Car,1
4591,2,1,Employed,0,Rural,Married,Four-Door Car,2
4592,2,2,Employed,0,Suburban,Single,SUV,2
4593,1,2,Unemployed,0,Suburban,Single,Four-Door Car,1
4594,1,2,Employed,1,Suburban,Single,SUV,2
4595,1,2,Employed,1,Urban,Married,Four-Door Car,3
4596,1,2,Employed,0,Rural,Married,SUV,2
4597,1,2,Unemployed,1,Suburban,Single,SUV,2
4598,3,2,Employed,0,Suburban,Married,Four-Door Car,2
4599,1,1,Employed,0,Suburban,Single,Four-Door Car,2
4600,2,1,Medical Leave,0,Suburban,Married,Two-Door Car,2
4601,2,1,Unemployed,1,Suburban,Married,Two-Door Car,2
4602,1,3,Unemployed,1,Suburban,Single,Four-Door Car,3
4603,3,2,Employed,1,Suburban,Married,Two-Door Car,2
4604,3,1,Unemployed,1,Suburban,Divorced,SUV,1
4605,1,1,Employed,1,Rural,Married,Four-Door Car,2
4606,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
4607,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4608,2,1,Employed,0,Suburban,Married,SUV,2
4609,2,2,Employed,1,Rural,Single,Four-Door Car,2
4610,1,2,Unemployed,1,Suburban,Single,Four-Door Car,1
4611,1,2,Employed,1,Urban,Married,Two-Door Car,3
4612,1,1,Employed,0,Rural,Married,SUV,2
4613,1,2,Employed,1,Suburban,Married,Four-Door Car,1
4614,1,1,Medical Leave,0,Suburban,Married,Two-Door Car,2
4615,2,1,Employed,1,Suburban,Married,Four-Door Car,2
4616,1,1,Employed,1,Rural,Married,Sports Car,2
4617,1,3,Unemployed,0,Suburban,Married,SUV,2
4618,2,2,Unemployed,1,Suburban,Divorced,Four-Door Car,3
4619,1,2,Employed,1,Urban,Single,Four-Door Car,2
4620,1,2,Employed,0,Urban,Single,Four-Door Car,2
4621,1,1,Employed,0,Urban,Married,Four-Door Car,1
4622,1,2,Employed,1,Suburban,Married,Four-Door Car,2
4623,2,2,Employed,0,Urban,Married,Four-Door Car,2
4624,1,2,Employed,0,Rural,Single,Two-Door Car,2
4625,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4626,2,1,Unemployed,0,Suburban,Single,Four-Door Car,1
4627,1,2,Employed,1,Urban,Married,SUV,2
4628,2,1,Employed,1,Rural,Divorced,Four-Door Car,2
4629,2,2,Employed,0,Suburban,Single,Four-Door Car,1
4630,1,1,Employed,1,Suburban,Married,Four-Door Car,1
4631,2,2,Unemployed,0,Suburban,Married,Sports Car,3
4632,1,2,Employed,0,Rural,Married,Two-Door Car,2
4633,1,2,Disabled,0,Suburban,Divorced,Two-Door Car,2
4634,3,3,Employed,0,Urban,Married,Four-Door Car,2
4635,2,1,Unemployed,1,Suburban,Single,Luxury Car,2
4636,1,2,Employed,1,Urban,Single,SUV,2
4637,1,2,Employed,1,Suburban,Single,SUV,2
4638,1,2,Employed,0,Urban,Married,Four-Door Car,2
4639,1,2,Employed,0,Rural,Married,Two-Door Car,2
4640,1,1,Employed,0,Urban,Single,Luxury SUV,2
4641,2,2,Employed,0,Suburban,Married,SUV,1
4642,1,2,Employed,0,Urban,Married,Four-Door Car,2
4643,1,2,Employed,1,Suburban,Married,Four-Door Car,2
4644,2,2,Employed,1,Rural,Married,Four-Door Car,2
4645,1,2,Unemployed,1,Suburban,Married,Two-Door Car,2
4646,2,2,Retired,1,Suburban,Married,Two-Door Car,2
4647,3,2,Employed,0,Rural,Married,Two-Door Car,2
4648,1,1,Employed,0,Suburban,Divorced,Four-Door Car,1
4649,2,2,Retired,0,Suburban,Single,Four-Door Car,1
4650,3,1,Disabled,0,Suburban,Married,SUV,2
4651,2,4,Disabled,1,Suburban,Married,Two-Door Car,2
4652,1,2,Employed,0,Rural,Married,SUV,2
4653,2,2,Employed,1,Urban,Married,Two-Door Car,2
4654,2,2,Medical Leave,1,Suburban,Divorced,Two-Door Car,3
4655,1,2,Unemployed,1,Suburban,Single,Two-Door Car,2
4656,2,1,Unemployed,0,Suburban,Single,Two-Door Car,2
4657,2,1,Employed,0,Suburban,Married,Two-Door Car,1
4658,1,2,Employed,0,Urban,Married,Four-Door Car,2
4659,1,2,Medical Leave,1,Suburban,Single,Four-Door Car,2
4660,1,2,Retired,1,Suburban,Single,Four-Door Car,3
4661,1,2,Employed,1,Rural,Married,Four-Door Car,2
4662,2,1,Unemployed,1,Suburban,Single,Four-Door Car,2
4663,1,2,Employed,0,Suburban,Married,Two-Door Car,3
4664,2,3,Medical Leave,1,Suburban,Married,Four-Door Car,1
4665,1,2,Employed,1,Suburban,Married,Two-Door Car,2
4666,1,2,Unemployed,1,Suburban,Single,Two-Door Car,3
4667,1,1,Medical Leave,1,Suburban,Single,Four-Door Car,2
4668,1,1,Unemployed,0,Suburban,Single,SUV,1
4669,1,1,Employed,1,Suburban,Divorced,Two-Door Car,3
4670,1,1,Employed,1,Suburban,Married,Four-Door Car,1
4671,3,2,Employed,0,Suburban,Single,Four-Door Car,2
4672,2,2,Employed,0,Urban,Single,SUV,2
4673,2,2,Employed,0,Urban,Married,Four-Door Car,2
4674,1,2,Employed,1,Suburban,Married,Two-Door Car,1
4675,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4676,2,1,Employed,1,Suburban,Single,Two-Door Car,1
4677,1,2,Employed,1,Suburban,Married,SUV,2
4678,1,2,Unemployed,1,Suburban,Single,Two-Door Car,2
4679,1,2,Employed,0,Rural,Married,SUV,2
4680,1,2,Unemployed,1,Suburban,Single,Two-Door Car,2
4681,2,2,Employed,0,Rural,Married,Four-Door Car,2
4682,1,2,Unemployed,0,Suburban,Single,Luxury Car,2
4683,2,3,Employed,0,Rural,Married,Four-Door Car,2
4684,1,2,Employed,0,Suburban,Married,SUV,3
4685,1,2,Employed,0,Urban,Married,Four-Door Car,2
4686,1,2,Employed,1,Urban,Married,Two-Door Car,3
4687,1,1,Unemployed,0,Rural,Married,Four-Door Car,2
4688,2,2,Employed,1,Suburban,Married,Four-Door Car,1
4689,1,3,Employed,1,Rural,Married,SUV,2
4690,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4691,1,2,Employed,0,Urban,Married,SUV,2
4692,2,1,Employed,1,Suburban,Married,Four-Door Car,2
4693,1,2,Employed,0,Suburban,Married,Two-Door Car,3
4694,2,2,Unemployed,0,Suburban,Single,SUV,2
4695,1,2,Employed,0,Suburban,Married,Four-Door Car,3
4696,1,2,Employed,1,Rural,Married,Four-Door Car,2
4697,1,2,Employed,0,Suburban,Divorced,Four-Door Car,2
4698,2,1,Employed,1,Rural,Single,Sports Car,2
4699,1,1,Unemployed,1,Suburban,Single,Four-Door Car,1
4700,3,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4701,2,1,Unemployed,0,Suburban,Single,Four-Door Car,2
4702,1,2,Unemployed,1,Suburban,Single,Four-Door Car,1
4703,1,2,Disabled,0,Suburban,Divorced,Four-Door Car,2
4704,2,3,Employed,0,Urban,Married,Four-Door Car,2
4705,1,3,Employed,1,Rural,Married,SUV,3
4706,1,2,Employed,1,Urban,Single,Four-Door Car,2
4707,2,1,Retired,0,Suburban,Divorced,Four-Door Car,2
4708,1,2,Employed,1,Rural,Married,SUV,2
4709,1,2,Disabled,1,Rural,Married,Four-Door Car,2
4710,1,1,Employed,0,Suburban,Married,Four-Door Car,3
4711,1,1,Employed,1,Rural,Married,Luxury Car,2
4712,2,2,Employed,0,Urban,Married,Four-Door Car,2
4713,1,2,Unemployed,1,Urban,Single,Four-Door Car,2
4714,2,2,Unemployed,1,Suburban,Divorced,Four-Door Car,2
4715,2,3,Unemployed,1,Suburban,Divorced,Four-Door Car,2
4716,2,2,Employed,0,Rural,Married,Two-Door Car,3
4717,2,3,Employed,1,Urban,Married,SUV,3
4718,1,2,Employed,1,Suburban,Married,SUV,2
4719,2,2,Unemployed,0,Suburban,Married,Luxury SUV,2
4720,1,2,Employed,0,Suburban,Married,Four-Door Car,2
4721,1,2,Employed,1,Suburban,Married,SUV,2
4722,2,1,Disabled,1,Suburban,Married,Four-Door Car,2
4723,2,3,Employed,1,Suburban,Married,Two-Door Car,1
4724,1,1,Employed,1,Suburban,Married,Two-Door Car,3
4725,2,2,Employed,0,Suburban,Married,SUV,2
4726,1,2,Employed,1,Rural,Married,Four-Door Car,2
4727,1,1,Unemployed,1,Suburban,Married,SUV,1
4728,1,2,Employed,0,Suburban,Divorced,SUV,3
4729,2,2,Employed,1,Urban,Married,Sports Car,2
4730,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
4731,1,4,Employed,1,Suburban,Married,Four-Door Car,2
4732,1,1,Employed,0,Suburban,Married,Four-Door Car,1
4733,2,2,Employed,1,Suburban,Married,Two-Door Car,1
4734,2,4,Employed,0,Urban,Married,Four-Door Car,2
4735,1,1,Employed,1,Suburban,Single,SUV,2
4736,1,2,Employed,1,Urban,Married,SUV,1
4737,2,2,Employed,0,Suburban,Married,Four-Door Car,2
4738,1,2,Employed,0,Rural,Married,SUV,2
4739,1,2,Unemployed,1,Suburban,Divorced,SUV,3
4740,3,2,Employed,0,Rural,Married,SUV,2
4741,1,2,Employed,1,Suburban,Single,Four-Door Car,1
4742,1,2,Employed,0,Urban,Single,Sports Car,2
4743,1,2,Employed,1,Suburban,Married,Two-Door Car,2
4744,1,2,Medical Leave,0,Suburban,Single,Two-Door Car,2
4745,2,1,Employed,1,Suburban,Married,Two-Door Car,2
4746,1,3,Employed,1,Suburban,Single,Four-Door Car,2
4747,2,2,Employed,1,Suburban,Single,Four-Door Car,2
4748,2,1,Unemployed,1,Suburban,Single,Luxury Car,1
4749,1,1,Unemployed,0,Suburban,Married,Four-Door Car,2
4750,2,2,Employed,0,Urban,Single,Four-Door Car,2
4751,1,1,Retired,1,Suburban,Married,Four-Door Car,2
4752,2,2,Unemployed,1,Suburban,Married,Four-Door Car,1
4753,2,2,Unemployed,1,Suburban,Married,SUV,1
4754,1,2,Employed,0,Rural,Married,Four-Door Car,1
4755,1,2,Unemployed,0,Rural,Divorced,Four-Door Car,2
4756,1,4,Employed,0,Suburban,Single,Four-Door Car,2
4757,2,2,Employed,1,Urban,Married,Four-Door Car,3
4758,2,2,Employed,1,Suburban,Married,SUV,2
4759,1,2,Employed,1,Urban,Married,Two-Door Car,3
4760,1,1,Unemployed,1,Suburban,Single,SUV,2
4761,2,2,Employed,1,Urban,Married,Four-Door Car,2
4762,1,2,Unemployed,0,Suburban,Married,SUV,2
4763,1,2,Employed,1,Urban,Divorced,SUV,2
4764,1,3,Medical Leave,1,Rural,Married,Four-Door Car,2
4765,1,2,Employed,1,Rural,Married,Four-Door Car,2
4766,2,2,Employed,1,Urban,Married,Two-Door Car,2
4767,1,2,Employed,0,Rural,Divorced,Four-Door Car,2
4768,3,2,Employed,0,Rural,Married,SUV,3
4769,1,3,Employed,1,Rural,Married,Two-Door Car,2
4770,1,1,Employed,0,Suburban,Divorced,SUV,3
4771,1,2,Employed,1,Rural,Married,Four-Door Car,2
4772,1,1,Medical Leave,1,Suburban,Single,Four-Door Car,1
4773,1,2,Medical Leave,1,Urban,Married,Two-Door Car,2
4774,3,2,Employed,0,Suburban,Married,Four-Door Car,1
4775,1,2,Employed,1,Suburban,Married,Two-Door Car,1
4776,1,1,Employed,1,Rural,Married,Four-Door Car,1
4777,1,4,Disabled,1,Suburban,Married,SUV,2
4778,1,2,Employed,1,Urban,Single,Four-Door Car,2
4779,2,2,Employed,0,Suburban,Single,Two-Door Car,2
4780,2,1,Unemployed,1,Suburban,Single,Two-Door Car,1
4781,1,2,Unemployed,1,Suburban,Single,Luxury SUV,2
4782,1,2,Employed,0,Suburban,Single,Four-Door Car,2
4783,2,2,Unemployed,0,Rural,Married,Two-Door Car,2
4784,2,2,Retired,0,Suburban,Divorced,Two-Door Car,2
4785,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4786,1,1,Employed,0,Suburban,Single,Four-Door Car,1
4787,2,3,Employed,0,Rural,Married,Four-Door Car,2
4788,1,1,Unemployed,1,Suburban,Single,Four-Door Car,2
4789,1,1,Employed,0,Suburban,Married,Four-Door Car,3
4790,2,1,Employed,0,Suburban,Married,Two-Door Car,3
4791,2,2,Employed,0,Suburban,Married,Four-Door Car,2
4792,1,1,Employed,0,Suburban,Single,SUV,2
4793,1,2,Unemployed,1,Suburban,Married,Two-Door Car,1
4794,1,2,Employed,0,Suburban,Married,Two-Door Car,1
4795,1,2,Employed,1,Rural,Married,Four-Door Car,2
4796,1,2,Employed,1,Urban,Married,Four-Door Car,2
4797,2,1,Employed,1,Suburban,Married,SUV,3
4798,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
4799,2,1,Unemployed,0,Suburban,Single,SUV,2
4800,2,2,Employed,0,Urban,Married,Two-Door Car,2
4801,1,2,Employed,1,Rural,Single,Four-Door Car,2
4802,1,1,Employed,0,Suburban,Single,Four-Door Car,1
4803,1,2,Employed,0,Urban,Married,SUV,2
4804,2,2,Employed,0,Rural,Married,SUV,3
4805,1,2,Employed,1,Suburban,Divorced,SUV,1
4806,1,2,Employed,1,Urban,Married,Four-Door Car,2
4807,2,1,Unemployed,1,Suburban,Single,Four-Door Car,2
4808,2,2,Employed,0,Suburban,Married,Luxury Car,1
4809,1,2,Employed,0,Suburban,Married,Luxury SUV,3
4810,1,2,Employed,0,Rural,Divorced,Four-Door Car,2
4811,1,3,Employed,0,Rural,Divorced,SUV,2
4812,2,1,Employed,0,Urban,Married,SUV,2
4813,2,2,Employed,0,Rural,Married,Luxury SUV,2
4814,2,2,Employed,0,Suburban,Married,Two-Door Car,2
4815,2,2,Employed,1,Urban,Married,SUV,1
4816,1,2,Employed,0,Suburban,Married,Four-Door Car,1
4817,2,2,Employed,0,Suburban,Married,Four-Door Car,3
4818,1,2,Unemployed,0,Suburban,Divorced,Four-Door Car,1
4819,1,2,Employed,0,Rural,Married,Four-Door Car,2
4820,3,2,Unemployed,0,Suburban,Single,SUV,1
4821,1,1,Employed,1,Urban,Married,Two-Door Car,2
4822,1,2,Employed,0,Rural,Single,Four-Door Car,2
4823,1,2,Employed,0,Suburban,Married,SUV,3
4824,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4825,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4826,2,2,Employed,0,Rural,Divorced,Two-Door Car,3
4827,1,3,Employed,1,Urban,Married,Four-Door Car,2
4828,1,2,Employed,0,Rural,Married,SUV,2
4829,1,1,Employed,1,Rural,Single,SUV,2
4830,1,2,Employed,0,Rural,Married,Four-Door Car,2
4831,1,2,Employed,1,Rural,Married,SUV,2
4832,1,2,Employed,1,Suburban,Single,Four-Door Car,2
4833,2,3,Employed,1,Suburban,Married,Luxury SUV,2
4834,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
4835,1,1,Unemployed,0,Suburban,Married,Four-Door Car,1
4836,3,2,Unemployed,0,Suburban,Single,Four-Door Car,1
4837,1,2,Employed,1,Suburban,Married,Luxury Car,2
4838,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4839,1,2,Employed,1,Rural,Married,Four-Door Car,2
4840,1,2,Employed,0,Suburban,Married,Two-Door Car,2
4841,2,1,Unemployed,1,Suburban,Single,SUV,2
4842,2,2,Employed,1,Suburban,Married,Two-Door Car,1
4843,1,2,Employed,1,Suburban,Divorced,Two-Door Car,1
4844,1,2,Employed,0,Rural,Married,Two-Door Car,2
4845,1,3,Disabled,1,Suburban,Married,Two-Door Car,2
4846,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
4847,1,1,Medical Leave,0,Suburban,Married,SUV,2
4848,2,3,Employed,0,Suburban,Divorced,Luxury SUV,2
4849,1,2,Employed,0,Urban,Single,Two-Door Car,1
4850,1,4,Employed,1,Urban,Divorced,Four-Door Car,2
4851,1,2,Employed,1,Suburban,Married,Four-Door Car,2
4852,2,2,Employed,0,Rural,Married,Sports Car,2
4853,1,2,Unemployed,0,Suburban,Single,Four-Door Car,3
4854,1,2,Retired,0,Suburban,Divorced,Four-Door Car,2
4855,1,2,Employed,0,Suburban,Divorced,SUV,2
4856,3,3,Disabled,0,Suburban,Divorced,SUV,2
4857,1,1,Employed,1,Rural,Married,Sports Car,2
4858,1,2,Retired,1,Suburban,Married,Four-Door Car,2
4859,1,1,Employed,1,Suburban,Married,Four-Door Car,2
4860,1,2,Employed,1,Rural,Married,Two-Door Car,2
4861,1,2,Employed,0,Urban,Married,Four-Door Car,1
4862,3,1,Unemployed,0,Suburban,Married,Four-Door Car,3
4863,1,2,Unemployed,1,Suburban,Single,Luxury Car,2
4864,1,2,Employed,0,Urban,Divorced,Four-Door Car,2
